wavelength,ew,id
4738.830,1.5,Si I
4739.113,56,Mn I
4739.454,6,Zr I
4740.168,14,Ni I
4740.344,37,Fe I
4741.075,33,Sc I
4741.355,3.5,Ni I
4742.124,5,Ti I
4742.294,11,Ti I
4742.798,27,Ti I
4743.817,7.5,Sc I
4744.387,60,Fe I
4745.138,12,Fe I
4745.312,12,Cr I
4745.807,69,Fe I
4746.640,0.5,V I
4747.683,4.5,Ti I
4747.980,15,Si I
4748.737,4,La II
4749.662,35,Co I
4749.952,33,Fe I
4751.093,26,Fe I
4751.825,15,Na I
4752.430,60,Ni I
4752.902,3,Cr I
4754.039,130,Mn I
4754.360,11,Co I
4754.765,49,Ni I
4755.264,5.5,Si I
4756.117,60,Cr I
4756.521,75,Ni I
4757.585,54,Fe I
4758.124,40,Ti I
4758.726,11,V I
4758.917,4,Ti I
4759.276,41,Ti I
4760.074,8,Fe I
4761.246,11,Cr I
4761.528,74,Mn I
4762.375,105,Mn I
4762.782,30,Ti I
4763.930,90,Ni I
4764.531,31,Ti II
4765.864,71,Mn I
4766.423,89,Mn I
4766.869,20,Fe I
4767.270,14,Cr I
4767.857,20,Cr I
4769.799,16,Ti I
4769.997,16,C I
4770.683,5.5,Cr I
4771.089,20,Ti I
4772.823,88,Fe I
4773.413,17,Ni I
4774.540,1,Cr I
4775.127,5.5,Cr I
4775.502,5.5,Cr I
4776.070,29,Fe I
4776.320,52,Co I
4777.593,2.5,Cr I
4777.850,1.5,Sm I
4778.258,16,Ti I
4780.810,10,Fe I
4781.720,15,Ti I
4782.983,29,Si I
4783.424,157,Mn I
4784.100,6,Sr I
4784.940,1,Zr I
4785.960,30,Fe I
4786.542,110,Ni I
4786.814,95,Fe I
4787.503,1.5,Fe I
4787.833,43,Fe I
4788.765,72,Fe I
4789.342,71,Cr I
4789.790,3.5,Ti I
4790.334,16,Cr I
4790.968,14,Ni I
4791.256,40,Fe I
4792.214,12,Si I
4792.514,77,Cr I
4792.862,40,Co I
4793.433,4.5,Ni I
4793.967,9,Fe I
4794.359,13,Fe I
4794.838,2.5,Ti II
4796.189,24,Cr I
4796.365,3.5,Co I
4796.905,12,V I
4797.975,7.5,Ti I
4798.537,50,Ti II
4799.070,2.5,Fe I
4799.794,75,V I
4800.653,72,Fe I
4801.031,56,Cr I
4801.612,6,Fe I
4801.914,1,Ti I
4802.887,70,Fe I
4804.521,26,Fe I
4805.099,128,Ti II
4805.420,37,Ti I
4805.890,2,Zr I
4806.252,7,Cr I
4806.994,70,Ni I
4807.533,15,V I
4808.158,30,Fe I
4808.685,47,Fe I
4808.879,28,Ni I
4809.267,12,Fe I
4810.537,84,Zn I
4811.046,16,Fe I
4811.352,9.5,Nd II
4811.993,25,Ni I
4812.352,41,Cr II
4813.117,24,Fe I
4813.479,51,Co I
4813.973,9.5,Co I
4814.594,20,Ni I
4815.223,14,Fe I
4815.932,16,Ni I
4816.423,3,Cr I
4817.376,9.5,C I
4817.808,62,Fe I
4819.022,3,Ti I
4820.414,44,Ti I
4821.126,33,Ni I
4821.601,8,T I
4822.667,9,Fe I
4823.514,165,Mn I
4824.143,94,Cr II
4824.29,5,Zr I
4825.349,30,Fe I
4827.618,21,Ti I
4828.06,0.5,Zr I
4828.699,9.5,Cr I 
4829.027,91,Ni I
4829.369,84,Cr I
4831.182,81,Ni I
4831.651,16,V I
4832.041,7,Sr I
4832.719,68,Ni I
4833.192,9,Fe II
4833.819,8,Fe I
4834.517,28,Fe I
4834.815,2.5,Ni I
4835.875,44,Fe I
4836.35,2,Cr I
4836.857,16,Cr I
4837.666,3.5,Fe I
4838.219,4,Mn I
4839.25,1.5,Ti I
4839.884,12,Y I
4840.316,88,Fe I
4840.884,60,Ti I
4841.674,8,Fe I
4841.791,24,Fe I
4843.152,67,Fe I
4843.507,20,Co I
4844.022,39,Fe I
4844.311,12,Mn I
4845.165,3.5,Ni I
4845.656,36,Fe I
4846.33,5,Cr I
4847.191,3.5,Cr I
4847.311,20,Ca I
4848.252,52,Cr II
4848.887,33,Fe I
4849.663,16,Fe I
4850.201,1.5,Cr I 
4850.941,1,Cr I
4851.496,31,V I
4852.562,36,N I
4853.277,7,Ni I
4853.777,16,Ni I
4854.616,4,Mn I
4854.873,41,Y II
4855.418,73,Ni I
4856.019,39,Ti I
4857.099,4,Zr II
4857.395,42,Ni I
4857.97,1,Co I
4858.254,8.5,Fe I
4859.134,18,Fe I
4859.747,108,Fe I
4860.217,9,Cr II
4860.986,3.5,Fe I
4861.35,3000,H$\beta$
4861.849,15,Cr I
4862.598,16,Fe I
4863.65,48,Fe I
4863.936,22,Ni I
4864.323,50,Cr II
4864.85,2,V I
4865.618,34,Ti II
4866.277,66,Ni I
4866.883,2,Si I
4867.537,7.5,Fe I
4868.263,26,Ti I
4869.147,2.5,Ru I
4869.469,20,Fe I
4870.136,36,Ti I
4870.419,5.5,C2
4870.816,74,Cr I
4871.325,228,Fe I
4872.144,195,Fe I
4872.508,7,Sr I
4873.446,58,Ni I
4874.014,34,Ti II
4874.36,18,Fe I
4874.793,21,Ni I
4875.492,41,V I
4875.881,55,Fe I
4876.401,41,Cr II
4877.596,21,Fe I
4878.128,187,Ca I
4878.721,3,CH
4879.15,2,CH
4880.045,5,Cr I
4880.527,8,V I
4880.935,9,Ti I
4881.724,61,Fe I
4882.148,70,Fe I
4882.705,6,Co I
4883.69,51,Y II
4884.051,7.5,V II
4884.598,21,Cr II
4885.088,53,Ti I
4885.434,60,Fe I
4885.774,22,Cr I
4886.337,68,Fe I
4887.009,63,Cr I
4888.639,91,Fe I
4889.111,121,Fe I
4889.648,1,C2
4890.215,5,Cr I
4890.438,9,Ni I
4890.763,220,Fe I
4891.502,312,Fe I
4891.866,2.5,Ti I
4892.865,44,Fe I
4893.704,4,Fe I
4893.817,11,Fe II
4894.37,3,Cr I
4895.661,2,Fe I
4896.442,26,Fe I
4897.2,4,Co I
4898,2,Cr I
4898.94,3.5,Fe I
4899.513,5,Co I
4899.917,57,Ti I
4900.629,3,Ti I
4900.97,17,Ni I
4902.078,3.5,Cr I
4902.384,8.5,Fe I
4903.099,4.5,Fe I
4903.259,157,Cr I
4904.171,4,Co I
4904.418,91,Ni I
4905.138,30,Fe I
4907.12,5,Co I
4907.735,61,Fe I
4908.032,37,Fe I
4908.611,4.5,Fe I
4909.105,5.5,Ti I
4909.387,66,Fe I
4910.02,91,Fe I
4910.57,80,Fe I
4911.199,,Ti II
4911.536,24,Fe I
4912.025,47,Ni I
4912.491,9.5,Fe I
4913.622,49,Ti I
4913.978,57,Ni I
4915.234,6,Ti I
4915.775,2,Ti I
4916.674,4.5,Fe I
4917.235,60,Fe I
4918.015,53,Fe I
4918.371,75,Ni I
4918.998,278,Fe I
4919.749,11,Fe I
4919.872,24,Ti I
4920.514,471,Fe I
4920.963,29,Cr I
4922.162,97,Fe I
4923.154,16,Fe I
4923.28,4,Cr I
4923.93,167,Fe II
4924.777,101,Fe I
4925.574,58,Ni I
4926.154,5.5,Ti I
4927.428,55,Fe I
4927.872,68,Fe I
4928.341,30,Ti I
4928.89,1,Ti I
4930.31,82,Fe I
4930.8,19,Ni I
4932.016,45,V I
4933.19,39,Fe I
4933.338,97,Fe I
4934.03,207,Fe I
4934.872,4,Cr I
4935.834,65,Ni I
4936.341,43,Cr I
4937.348,86,Ni I
4938.293,92,Ti I
4938.82,119,Fe I
4939.694,96,Fe I
4941.569,3,Ti I
4941.907,5,Ni I
4942.484,100,Cr I
4943.06,1,Ti I
4943.448,1.5,Ce II
4944,5,Cr I
4944.287,10,Fe I
4945.447,44,Ni I
4946.034,24,Ni I
4946.395,113,Fe I
4947.6,17,V II
4948.191,7.5,Ti I
4948.597,3,Sm II
4948.78,1,Zr I
4949.576,3,Cr I
4950.111,76,Fe I
4950.624,6,C2
4951.411,4.5,C2
4952.647,54,Fe I
4953.212,53,Ni I
4953.728,5,Cr I
4954.016,4,Fe II
4954.605,37,Fe I
4954.809,54,Cr I
4955.974,6,C2
4956.746,2.5,MgH
4957.613,696,Fe I
4958.257,14,Ti I
4959.12,7,Nd I
4959.7,1,Co I
4961.054,17,Fe I
4961.92,26,Fe I
4962.576,52,Fe I
4963.07,3,C2
4963.55,2,C2
4964.726,7,Ti I
4964.933,35,Cr I
4965.405,5.5,V II
4966.095,114,Fe I
4966.576,3,Co I
4966.803,2.5,Cr I
4967.523,12,Ni I
4967.903,74,Fe I
4968.705,46,Fe I
4969.922,69,Fe I
4970.501,51,Fe I
4971.92,2.5,Co I
4972.656,3,C2
4973.104,88,Fe I
4974.363,8.5,Ni I
4975.412,35,Fe I
4976.138,27,Ni I
4976.333,36,Ni I
4976.881,2.5,C2
4977.719,34,Ti I
4978.194,34,Ti I
4978.606,118,Fe I
4979.206,7,MgH
4979.59,19,Fe I
4979.967,6,Co I
4980.296,112,Fe I
4981.74,112,Ti I
4982.136,14,Y II
4982.507,138,Fe I
4982.825,83,Na I
4983.26,114,Fe I
4983.859,123,Fe I
4985.554,103,Fe I
4986.228,45,Fe I
4986.45,2.5,Co I
4986.908,18,Fe I
4987.652,2.5,Fe I
4988.138,6,C2
4988.955,80,Fe I
4989.954,6.5,Nd II
4990.453,26,Fe I
4991.072,102,Ti I
4991.275,87,Fe I
4991.861,16,Fe I
4992.287,6,C2
4992.778,8,Fe I
4993.352,34,Fe II
4994.138,95,Fe I
4995.08,3,Ti I
4995.659,16,Ni I
4996.195,7,Fe I
4996.633,49,N I
4997.1,27,Ti I
4998.23,56,Ni I
4998.567,3.5,Cr I
4999.119,29,Fe I
4999.51,104,Ti I
5000.349,70,Ni I
5000.99,44,Ti I
5001.472,20,Ca II
5001.87,168,Fe I
5002.328,6.5,V I
5002.798,85,Fe I
5003.747,34,Ni I
5004.049,50,Fe I
5004.365,17,Cr I
5005.171,26,Ti II
5005.719,136,Fe I
5006.694,9.5,Fe I
5007.217,174,Ti I
5007.734,33,Fe I
5008.225,3,MgH
5009.655,24,Ti I
5010.024,35,Ni I
5010.327,9.5,Fe I
5010.943,46,Ni I
5012.156,154,Fe I
5012.448,58,Ni I
5013.305,59,Ti I
5013.779,55,C2
5014.285,148,Ti I
5015.303,16,Fe I
5016.168,60,Ti I
5017.047,7.5,C2
5017.584,90,Ni I
5017.814,18,C2
5018.45,210,Fe II
5019.176,10,Fe I
5019.732,24,Fe I
5020.031,86,Ti I
5020.819,17,Fe I
5022.241,114,Fe I
5022.874,72,Ti I
5023.496,26,Fe I
5023.832,6.5,C I
5024.85,62,Ti I
5025.566,52,Ti I
5025.764,11,Fe I
5026.488,3,Ni I
5027.13,105,Fe I
5028.133,83,Fe I
5029.03,5,MgH
5029.623,41,Fe I
5029.815,12,Mn I
5030.782,20,Fe I
5031.916,21,Fe I
5032.733,23,Ni I
5033.538,4.5,C2
5034.178,5,C2
5034.356,7,C2
5034.991,4,Fe I
5035.37,109,Ni I
5035.974,115,Ni I
5036.471,66,Ti I
5036.924,23,Fe I
5037.709,20,C2
5037.808,7,C2
5038.403,60,Ti I
5039.06,16,C I
5039.258,73,Fe I
5039.964,66,Ti I
5040.614,16,Ti I
5040.89,116,Fe I
5041.619,86,Ca I
5041.854,158,Fe I
5042.58,8.5,Mn I
5042.921,8,MgH
5043.588,14,Ti I
5044.218,70,Fe I
5045.082,2.5,Fe I
5045.27,12,C2
5047.12,7,Fe I
5047.302,7.5,V I
5048.062,30,Ni I
5048.439,70,Fe I
5048.853,52,Ni I
5049.592,8,MgH
5049.827,135,Fe I
5050.737,6,C2
5051.642,111,Fe I
5052.151,40,C I
5052.738,6,C2
5052.88,14,Ti I
5053.295,50,W I
5054.083,7.5,Ti I
5054.647,35,Fe I
5055.426,1.5,MgH
5055.988,24,Fe I
5056.434,12,MgH
5056.846,24,Fe I
5057.487,17,Fe I
5057.985,29,Fe I
5058.495,10,Fe I
5058.812,5.5,C2
5059.393,1.5,C2
5059.929,5.5,C2
5061.525,3.5,MgH
5062.104,15,Ti I
5062.384,4.5,C2
5063.174,11,C2
5063.306,5.5,C2
5064.066,6.5,Ti I
5064.658,79,Ti I
5065.989,19,Ti I
5066.727,10,C2
5067.155,73,Fe I
5067.746,24,Cr I
5067.829,12,Ni I
5068.302,10,Cr I
5068.771,129,Fe I
5069.625,2,MgH
5069.991,9,C2
5070.295,3,C2
5071.491,25,Ti I
5071.774,7.5,C2
5072.677,60,Fe I
5072.922,31,Cr I
5073.453,9.5,C2
5074.753,115,Fe I
5075.3,28,C2
5075.818,4.5,Sc I
5076.617,15,C2
5076.766,6.5,C2
5077.38,8.5,C2
5078.074,4,C2
5078.711,7.5,Cr I
5079.23,100,Fe I
5079.745,87,Fe I
5079.965,47,Ni I
5080.539,93,Ni I
5081.119,91,Ni I
5081.581,8,Sc I
5081.852,6,Fe I
5082.349,58,Ni I
5083.032,14,C2
5083.345,95,Fe I
5084.105,93,Ni I
5084.552,8.5,Fe I
5084.838,5,C2
5085.489,18,Ni I
5086.248,12,C2
5086.398,6.5,C2
5087.062,22,Ti I
5087.426,40,Y II
5088.158,32,Fe I
5088.543,26,Ni I
5088.96,25,Ni I
5089.367,7,C2
5090.221,7,MgH
5090.976,6,C2
5091.725,7.5,Fe I
5092.309,14,C2
5093.684,5.5,C2
5094.026,8.5,C2
5094.418,25,Ni I
5094.945,10,Co I
5095.341,7.5,MgH
5095.892,4.5,C2
5097.005,90,Fe I
5097.492,38,Fe I
5097.876,1,C2
5098.707,102,Fe I
5099.081,52,Fe I
5099.329,70,Ni I
5099.936,79,Ni I
5100.656,17,Fe II
5100.854,12,Fe II
5101.275,5,C2
5102.013,0.5,C2
5102.431,12,C2
5102.973,42,Ni I
5103.743,11,C2
5104.033,25,Fe I
5104.44,29,Fe I
5105.182,2.5,C2
5105.545,82,Cu I
5106.451,10,Fe I
5106.877,4.5,MgH
5107.651,97,Fe I
5107.884,11,C2
5109.122,10,C2
5109.657,69,Fe I
5110.017,4,C2
5110.435,126,Fe I
5110.763,27,Cr I
5111.634,9,MgH
5111.871,8,C2
5112.279,8,Zr II
5113.127,23,Cr I
5113.447,23,Ti I
5115.001,4,C2
5115.398,72,Ni I
5115.79,23,Fe I
5116.662,7.5,C2
5116.902,6.5,C2
5117.348,3.5,C2
5117.942,21,Mn I
5118.36,3,MgH
5118.822,5,MgH
5119.379,7,C2
5119.903,3.5,Fe I
5120.42,31,Ti I
5120.886,7.5,MgH
5121.649,71,Fe I
5122.121,11,Cr I
5122.309,5,C2
5123.222,29,Y II
5123.73,101,Fe I
5124.051,19,C2
5124.389,3.5,MgH
5125.128,100,Fe I
5125.475,11,C2
5126.199,75,Fe I
5126.686,5,C2
5126.864,6.5,C2
5127.368,85,Fe I
5128.081,18,C2
5128.494,8.5,C2
5129.162,70,Ti II
5129.377,62,Ni I
5129.823,4,MgH
5130.372,23,Ni I
5130.93,1.5,Fe I
5131.476,72,Fe I
5131.773,42,Ni I
5132.351,7.5,C2
5133.198,6,Fe I
5133.478,18,Co I
5133.82,165,C2
5134.528,18,MgH
5135.184,6.5,Y I
5135.582,10,C2
5135.931,1.5,Cr I
5136.273,11,C2
5137.08,92,Ni I
5137.393,102,Fe I
5138.11,7.5,C2
5138.717,13,Cr I
5138.869,6.5,Cr I
5139.473,152,Fe I
5139.924,13,C2
5140.38,5.5,C2
5141.211,13,C2
5141.746,90,Fe I
5141.902,7.5,C2
5142.53,117,Fe I
5142.936,111,Fe I
5143.728,23,Fe I
5143.864,6,C2
5144.674,21,MgH
5145.237,7,C2
5145.468,37,Ti I
5146.119,37,Fe II
5146.491,76,Ni I
5147.103,24,Fe I
5147.482,36,Ti I
5148.237,89,Fe I
5148.676,13,Ni I
5149.095,18,C2
5149.52,6,MgH
5150.197,22,MgH
5150.563,13,C2
5150.852,114,Fe I
5151.917,100,Fe I
5152.529,4,C2
5153.241,56,Cu I
5153.41,24,Na I
5154.075,73,Ti II
5154.337,13,C2
5155.132,52,Ni I
5155.524,14,C2
5155.771,78,Ni I
5156.652,26,MgH
5156.997,6.5,MgH
5157.619,12,C2
5157.984,19,Ni I
5158.525,11,C2
5159.065,65,Fe I
5159.464,12,C2
5159.779,4,MgH
5160.835,12,Fe II
5161.028,16,C2
5161.683,6,C2
5161.764,14,C2
5162.281,154,Fe I
5162.907,21,C2
5163.415,14,C2
5164.236,18,C2
5164.552,48,Fe I
5165.035,29,C2
5165.415,87,Fe I
5165.963,5,MgH
5166.284,115,Fe I
5167.327,935,Mg I b4
5168.194,8,MgH
5168.663,67,Ni I
516.891,100,Fe I b3
5169.05,154,Fe II
5169.3,30,Fe I
5170.106,3,Fe I
5170.598,6,MgH
5171.028,5,Ru I
5171.61,160,Fe I
5172.221,13,Fe I
5172.698,1259,Mg I b2
5173.749,67,Ti I
5173.911,3.5,Pr II
5174.943,4,MgH
5175.411,4.5,MgH
5176.138,9.5,Co I
5176.565,56,Ni I
5177.241,24,Fe I
5177.411,20,Cr I
5177.811,2,Cr I
5178.48,5.5,MgH
5178.801,24,Fe I
5180.069,50,Fe I
5180.583,4.5,MgH
5180.875,2.5,MgH
5181.33,18,MgH
5181.957,3.5,MgH
5182.74,0.5,Ni I
5183.362,1584,Mg I b1
5184.562,43,Ni I
5184.829,1.5,MgH
5185.908,58,Ti II
5186.557,16,Ni I
5187.457,5.5,Ce II
5187.917,50,Fe I
5188.698,202,Ti II
5189.581,2,Si I
5190.5,7,MgH
5191.078,9,MgH
5191.465,160,Fe I
5191.998,42,Cr I
5192.353,176,Fe I
5192.978,80,Ti I
5193.502,10,Cr I
5194.056,10,Ti I
5194.949,126,Fe I
5195.48,114,Fe I
5196.065,78,Fe I
5196.452,34,Cr I
5197.17,25,Ni I
5197.576,80,Fe II
5197.942,37,Fe I
5198.718,87,Fe I
5198.866,5.5,MgH
5199.6,3.5,MgH
5200.185,22,Cr I
5200.415,37,Y II
5201.095,11,Ti I
5201.606,3.5,MgH
5202.99,2.5,MgH
5204.246,8,MgH
5204.601,212,Fe I
5204.945,6.5,Fe I
5205.73,52,Y II
5206.044,216,Cr I
5206.545,17,Cr I
5206.811,5.5,Fe I
5207.623,4.5,MgH
5207.935,19,Fe I
5208.432,247,Cr I
5209.24,4,MgH
5209.609,1,MgH
5209.892,9.5,Fe I
5210.392,86,Ti I
5210.851,12,Cr II
5211.535,29,Fe I
5212.231,10,Cr I
5212.691,21,Co I
5212.996,5,Ti I
5213.352,9,Fe I
5214.13,16,Cr I
5214.616,17,Cr I
5215.188,116,Fe I
5215.885,1.5,V II
5216.283,108,Fe I
5217.396,102,Fe I
5218.209,48,Cu I
5218.516,3,Fe I
5219.706,25,Ti I
5220.086,14,Cu I
5220.296,26,Ni I
5220.912,9.5,Cr I
5221.763,27,Cr I
5222.684,23,Ti I
5223.19,26,Fe I
5223.628,11,Ti I
5224.074,10,Cr I
5224.31,36,Ti I
5225.032,80,Cr I
5225.534,68,Fe I
5226.061,17,Fe I
5226.545,94,Ti II
5227.192,277,Fe I
5227.737,5,Cr I
5228.103,22,Cr I
5228.383,60,Fe I
5229.86,124,Fe I
5230.392,5,Fe I
5230.984,3.5,Ti I
5231.396,9,Fe I
5232.503,12,Cr II
5232.952,346,Fe I
5234.213,8,Nd II
5234.63,81,Fe II
5235.188,23,Co I
5235.39,96,Fe I
5236.378,9,Fe I
5237.325,49,Cr II
5238.249,3,Fe I
5238.568,15,Ti I
5238.969,16,Cr I
5239.823,55,Sc II
5240.475,8.5,Cr I
5240.878,4.5,V I
5241.461,3.5,Cr I
5241.923,5.5,Fe I
5242.5,80,Fe I
5243.36,19,Cr I
5243.783,60,Fe I
5245.629,6,Ni I
5246.004,3,Fe I
5246.556,4,Ti I
5247.058,59,Fe I
5247.574,76,Cr I
5247.923,16,Co I
5248.375,5.5,Ti I
5249.111,30,Fe I
5249.425,11,Cr II
5250.216,62,Fe I
5250.654,104,Fe I
5250.913,15,Ti I
5251.487,2.5,Ti I
5251.974,40,Fe I
5253.033,16,Fe I
5253.468,75,Fe I
5254.651,7,Co I
5254.953,92,Cr I
5255.743,41,Fe I
5257.08,2,Cr I
5257.645,20,Co I
5258.323,1.5,Sc I
5259.089,4,Fe I
5259.488,51,Ni I
5259.974,6,Ti I
5260.39,28,Ca I
5260.778,3.5,Mn I
5261.708,99,Ca I
5262.248,128,Ca I
5262.623,12,Fe I
5262.887,19,Fe I
5263.314,121,Fe I
5264.16,153,Cr I
5264.808,,Fe II
5265.56,112,Ca I
5265.964,55,Ti I
5266.472,252,Ti I
5267.275,25,Fe I
5268.342,37,Ni I
5269.55,478,Fe I
5270.064,7.5,Fe I
5270.269,255,Ca I
5271.618,5.5,Ti I
5272.003,21,Cr I
5272.4,9.5,Fe II
5273.17,103,Fe I
5273.389,104,Fe I
5274.236,6.5,Ce II
5275.17,39,Cr I
5275.284,62,Fe I
5276.071,152,Cr I
5276.878,1.5,Nd II
5277.308,7.5,Fe I
5278.254,8,Cr I
5278.961,6.5,S I
5279.671,5.5,Fe I
5279.877,18,Cr II
5280.369,60,Fe I
5281.163,4,Fe I
5281.798,164,Fe I
5282.402,22,Ti I
5283.443,212,Ti I
5284.112,67,Fe II
5284.615,21,Fe I
5285.13,25,Fe I
5285.649,4,Cr I
5287.183,9.5,Cr I
5288.218,2,Fe I
5288.533,56,Fe I
5289.282,2,Ti I
5289.82,2.5,Y II
5290.817,5,Fe I
5292.59,36,Fe I
5293.042,12,Fe I
5293.375,4.5,Cr I
5293.963,29,Fe I
5295.321,27,Fe I
5295.784,10,Ti I
5296.702,95,Cr I
5297.233,18,Ti I
5297.385,87,Cr I
5298.283,110,Cr I
5298.784,46,Fe I
5299.984,21,Ti I
5300.408,5,Fe I
5301.047,21,Co I
5301.312,3,Fe I
5302.307,,Fe I
5303.223,4,V II
5304.185,14,Cr I
5305.43,2,Fe I
5305.866,25,Cr II
5307.231,7,Ca II
5307.369,6,Fe I
5308.429,28,Cr II
5309.457,1,Cr I
5310.242,3,Co I
5310.697,14,Cr II
5311.631,3,Hf II
5311.782,3,Zr II
5312.656,7.5,Co I
5312.863,19,Cr I
5313.585,35,Cr II
5313.755,2,Ti II
5315.077,34,Fe I
5315.784,151,Fe I
5316.62,112,Fe II
5317.526,6,Fe I
5318.04,1.5,Fe I
5318.361,12,Sc II
5318.776,14,Cr I
5320.04,18,Fe I
5321.114,43,Fe I
5322.049,60,Fe I
5322.819,2,Pr II
5323.507,1,Fe I
5324.191,334,Fe I
5325.56,45,Fe II
5326.149,32,Fe I
5326.823,11,Fe I
5327.263,3.5,Fe I
5328.051,375,Fe I
5328.542,210,Fe I
5329.147,78,Cr I
5329.996,60,Fe I
5331.199,1,Fe I
5331.48,15,Fe I
5332.665,45,V II
5332.908,96,Fe I
5333.656,8.5,Co I
5334.222,3.5,Sc II
5334.33,2,Fe I
5334.87,32,Cr II
5336.169,4,Co I
5336.794,71,Ti II
5337.735,,Fe II
5338.333,13,Ti I
5339.217,3,Ca II
5339.535,3.5,Co I
5339.937,161,Fe I
5340.454,16,Cr I
5341.1,,Fe I
5341.328,12,Co I
5342.228,1,Fe I
5342.708,29,Co I
5342.962,1,Sc I
5343.438,65,Fe I
5344.16,2,Nb I
5344.458,11,Mn I
5344.763,8.5,Cr I
5345.543,8.5,Cr I
5345.807,107,Cr I
5346.545,20,Cr II
5347.717,4.5,Ni I
5348.07,4.5,Mn I
5348.326,92,Cr I
5349.098,5,Co I
5349.469,91,Ca I
5349.872,16,Mn I
5350.363,6,Zr II
5351.071,9.5,Ti I
5351.652,1,Cr I
5352.049,21,Co I
5353.383,75,Fe I
5355.731,4,Sc I
5356.084,2,Sc I
5357.19,4,Sc II
5359.203,9.5,Co I
5359.528,2,K I
5361.629,36,Fe I
5362.57,1.5,Zr I
5362.76,110,Fe I
5364.88,133,Fe I
5365.407,78,Fe I
5366.645,2.5,Ti I
5367.476,157,Fe I
5368.546,5,Cr I
5368.92,1.5,Co I
5369.596,40,Co I
5369.974,182,Fe I
5370.33,14,Cr I
5371.339,294,Ni I
5371.927,9,Nd II
5373.714,59,Fe I
5375.323,2.5,Sc I
5376.132,3,Cr I
5376.6,0.5,Ti I
5376.836,13,Fe I
5377.614,45,Mn I
5379.581,56,Fe I
5380.322,26,C I
5381.028,56,Ti II
5382.755,1,Fe I
5383.38,204,Fe I
5384.636,2,Ti I
5384.873,2.5,V II
5385.587,5.5,Fe I
5385.89,1.5,Nd II
5386.34,30,Fe I
5387.126,2,Fe II
5388.351,12,Ni I
5389.169,5,Ti I
5389.486,90,Fe I
5389.847,12,T I
5390.377,12,Cr I
5391.07,1,Ti I
5391.465,76,Fe I
5392.014,7,Fe I
5392.33,14,Ni I
5393.176,153,Fe I
5393.381,12,Ce II
5394.641,74,Mn I
5395.222,20,Fe I
5396.578,7.5,Ti I
5397.141,239,Fe I
5397.623,24,Fe I
5398.287,76,Fe I
5399.479,39,Mn I
5400.511,143,Fe I
5401.271,24,Fe I
5402.783,12,Y II
5403.829,60,Fe I
5404.993,10,Cr I
5405.358,43,Fe I
5405.785,266,Fe I
5406.337,9,Fe I
5406.779,37,Fe I
5407.482,67,Mn I
5408.088,3,Co I
5409.139,57,Fe I
5409.609,8.5,Ti I
5409.799,154,Cr I
5410.918,169,Fe I
5411.395,4,Fe I
5412.574,2,Fe I
5412.791,19,Fe I
5413.684,24,Mn I
5414.075,31,Fe II
5415.21,212,Fe I
5416.384,1,Nd II
5417.042,37,Fe I
5418.775,49,Ti II
5421.178,44,Si I
5421.577,2.5,Nd II
5424.08,239,Fe I
5424.654,42,Ni I
5425.259,48,Fe II
5426.258,5.5,Ti I
5427.803,5.5,Fe II
5429.15,10,Ti I
5429.706,285,Fe I
5430.364,8,Ni I
5431.541,4.5,Nd II
5432.068,0.5,V II
5432.548,46,Mn I
5432.955,72,Fe I
5434.534,184,Fe I
5435.866,46,Ni I
5436.596,37,Fe I
5438.051,2.5,Fe I
5438.307,4,Ti I
5439.303,2,V II
5439.92,2,Fe I
5440.503,2,Ti I
5441.347,28,Fe I
5442.42,8.5,Cr I
5444.588,14,Co I
5445.053,121,Fe I
5445.776,3,Cr I
5446.591,74,Ti I
5446.924,238,Fe I
5447.938,1.5,Ti I
5448.378,16,Fe I
5448.933,2,Ti I
5451.127,6,Nd II
5452.101,12,Fe I
5452.298,3.5,Co I
5452.85,14,Ni I
5453.65,4,Ti I
5454.58,13,Co I
5455.624,219,Fe I
5456.528,8,Fe I
5457.474,11,Mn I
5457.832,1,Cr I
5458.58,0,Fe I
5460.513,8.5,Ti I
5460.888,7,Fe I
5461.559,22,Fe I
5462.501,40,Ni I
5462.97,93,Fe I
5463.289,118,Fe I
5463.972,9.5,Cr I
5464.288,33,Fe I
5466.031,2.5,Fe II
5466.405,76,Fe I
5466.993,29,Fe I
5468.114,10,Ni I
5469.28,7.5,Co I
5470.093,22,Fe I
5470.636,46,Mn I
5471.205,6.5,Ti I
5472.713,39,Ti I
5473.168,18,Fe I
5473.394,7.5,Y II
5473.91,80,Fe I
5475.44,4,Ni I
5476.576,104,Fe I
5476.921,164,Ni I
5478.464,46,Fe I
5479.028,1,Ni I
5479.98,1.5,Fe I
5480.518,9.5,Cr I
5481.443,64,Ti I
5481.873,10,Ti I
5483.108,42,Fe I
5483.364,42,Co I
5483.912,3.5,Co I
5484.646,3,Sc I
5485.706,2.5,Nd II
5486.524,1,Cr I
5487.153,32,Fe I
5487.524,22,Fe I
5487.755,88,Fe I
5489.686,6,Co I
5490.159,18,Ti I
5490.327,1,C2
5490.84,2.5,Ti I
5491.845,11,Fe I
5493.244,16,Si I
5493.506,35,Fe I
5493.857,27,Fe I
5494.474,25,Fe I
5494.888,18,Ni I
5495.706,2,Co I
5496.573,9,Fe I
5497.356,128,Y II
5497.901,3,C2
5498.749,0.5,C2
5499.03,2.5,C2
5499.598,3,Fe I
